index,t,objective,peak
873,4.36,1.28949082500077,1.49153341092987
874,4.365,1.28998064367036,1.49494527766913
875,4.37,1.28731871338473,1.4983519084487
876,4.375,1.2878351895029,1.50175255373917
877,4.38,1.28517930306612,1.505147461471
878,4.385,1.2855953349829,1.50853844354973
879,4.39,1.28287948137429,1.5119243238234
880,4.395,1.28327420868096,1.51530424959419
881,4.4,1.28053915841115,1.51867881726326
882,4.405,1.28096506513441,1.5220463688904
883,4.41,1.27818883084143,1.52540881181116
884,4.415,1.27854814271697,1.52876567505179
885,4.42,1.2757095351913,1.53211740148753
886,4.425,1.27608027625195,1.53546178624809
887,4.43,1.27320058309166,1.53880092972244
888,4.435,1.27359027946386,1.54213257164632
889,4.44,1.27064955494767,1.54545858720633
890,4.445,1.27090284407469,1.54877959810683
891,4.45,1.26788566763184,1.55209469321623
892,4.455,1.2681729537863,1.55540152369694
893,4.46,1.26516166961122,1.55870151943826
894,4.465,1.26547574869844,1.5619940225595
895,4.47,1.26248895924575,1.5652783438936
896,4.475,1.26264099546599,1.56855873187341
897,4.48,1.25966579500618,1.57183092089812
898,4.485,1.25989109615437,1.57509467006196
899,4.49,1.25698639386015,1.57835061832357
900,4.495,1.2572893035738,1.58159800740943
901,4.5,1.25440150776076,1.58483907441383
902,4.505,1.25479421727023,1.5880712358786
903,4.51,1.25190600234124,1.59129720514066
904,4.515,1.25229323640488,1.59451664909442
905,4.52,1.24945112666381,1.59772797657051
906,4.525,1.24974950707486,1.60093460265378
907,4.53,1.24688869968279,1.60413390962172
908,4.535,1.2471586902359,1.60732739371989
909,4.54,1.24443859552225,1.6105114506252
910,4.545,1.24484134816831,1.6136870813286
911,4.55,1.24220668376728,1.61685569942402
912,4.555,1.2427153799477,1.62001634778092
913,4.56,1.24012593764315,1.62317046024356
914,4.565,1.24060227896595,1.62631982379769
915,4.57,1.23804148390669,1.62946182877688
916,4.575,1.23838144627405,1.63260043827299
917,4.58,1.23572474127451,1.635734686411
918,4.585,1.23616585426639,1.63885989074043
919,4.59,1.23355329348011,1.64197899243709
920,4.595,1.23403792475456,1.64509115375691
921,4.6,1.23145514901198,1.6481968907238
922,4.605,1.23192325444704,1.65129715987813
923,4.61,1.22936511732114,1.6543910879883
924,4.615,1.22986396955706,1.6574782482358
925,4.62,1.22723846009002,1.66056045010261
926,4.625,1.22759160476398,1.66363956787719
927,4.63,1.2249921275562,1.66671071279007
928,4.635,1.22532185164734,1.66977668996424
929,4.64,1.22278807612001,1.67283474266424
930,4.645,1.22315198173939,1.67588631606191
931,4.65,1.22064252302447,1.67893120725284
932,4.655,1.22098441014928,1.68197056038625
933,4.66,1.21849966920493,1.68500352042109
934,4.665,1.21891775611075,1.68802875783824
935,4.67,1.21649025785753,1.6910479309456
936,4.675,1.21700603694971,1.69405882898017
937,4.68,1.21455486295843,1.69706527839144
938,4.685,1.21503100013311,1.70006693509626
939,4.69,1.21263335702442,1.70306180226187
940,4.695,1.21317061052688,1.7060499297658
941,4.7,1.21079402609016,1.70903253957916
